0,0.0,0.0
1,0.832839,0.831239
2,0.991892,0.991578
3,0.970188,0.967775
4,0.958688,0.954734
5,0.992823,0.992426
6,0.993275,0.992854
7,0.993875,0.993855
8,0.993701,0.993934
9,0.993785,0.993933
10,0.993851,0.994185
11,0.994279,0.994686
12,0.994345,0.994854
13,0.99443,0.994854
14,0.994388,0.994938
15,0.994559,0.995105
16,0.994688,0.995438
17,0.994794,0.995438
18,0.994816,0.995438
19,0.994752,0.995188
20,0.994816,0.995438
21,0.994944,0.995438
22,0.994816,0.995438
23,0.994944,0.995438
24,0.994795,0.995438
25,0.994944,0.995688
26,0.995115,0.995771
27,0.995137,0.995855
28,0.995201,0.996021
29,0.995137,0.995855
30,0.995137,0.995855
31,0.995286,0.995938
32,0.99535,0.995939
33,0.995372,0.995939
34,0.995479,0.996105
35,0.9955,0.996105
36,0.9955,0.996023
37,0.995415,0.996022
38,0.995415,0.996022
39,0.995501,0.996105
40,0.995458,0.996022
41,0.995628,0.996188
42,0.995628,0.996105
43,0.995649,0.996105
44,0.995671,0.996105
45,0.995713,0.996105
46,0.995734,0.996105
47,0.995714,0.996354
48,0.995756,0.996437
49,0.995863,0.996687
50,0.995841,0.996603
51,0.995905,0.996687
52,0.995884,0.996687
53,0.995884,0.996604
54,0.99599,0.99677
55,0.99599,0.996521
56,0.996011,0.996356
57,0.995969,0.996438
58,0.99599,0.996438
59,0.996033,0.996438
60,0.996033,0.996605
61,0.996054,0.996605
62,0.996075,0.996605
63,0.996075,0.996605
64,0.996054,0.996521
65,0.996054,0.996521
66,0.996096,0.996688
67,0.99616,0.996605
68,0.996203,0.996688
69,0.996224,0.996771
70,0.996203,0.996771
71,0.996267,0.996854
72,0.996288,0.996854
73,0.996288,0.996854
74,0.996245,0.996854
75,0.996288,0.996854
76,0.996224,0.996854
77,0.996288,0.996854
78,0.996309,0.996854
79,0.996437,0.996854
80,0.99648,0.996854
81,0.996522,0.996854
82,0.99648,0.996854
83,0.996522,0.996854
84,0.996543,0.996854
85,0.996565,0.996854
86,0.996607,0.996854
87,0.996586,0.996854
88,0.996608,0.996854
89,0.996671,0.996854
90,0.99665,0.996772
91,0.996735,0.996772
92,0.996735,0.996772
93,0.996714,0.996772
94,0.996714,0.996772
95,0.996798,0.996854
96,0.99682,0.996854
97,0.99682,0.996854
98,0.996798,0.996854
99,0.996798,0.996854
100,0.996862,0.996937
101,0.996883,0.996937
102,0.996883,0.99702
103,0.996883,0.997102
104,0.996947,0.997102
105,0.996926,0.99702
106,0.996883,0.997185
107,0.996968,0.997268
108,0.99699,0.997351
109,0.996989,0.997185
110,0.996989,0.997102
111,0.997053,0.997103
112,0.997053,0.99702
113,0.997011,0.997103
114,0.997032,0.99702
115,0.997032,0.99702
116,0.997032,0.99702
117,0.997054,0.99702
118,0.997033,0.99702
119,0.997054,0.99702
120,0.997139,0.997103
121,0.997075,0.997103
122,0.997181,0.997103
123,0.99716,0.997103
124,0.997118,0.997103
125,0.99716,0.997103
126,0.997118,0.997103
127,0.997139,0.997103
128,0.997224,0.997103
129,0.997266,0.997103
130,0.997309,0.997103
131,0.997351,0.997021
132,0.997373,0.997021
133,0.997373,0.997021
134,0.997394,0.997021
135,0.997415,0.997021
136,0.997436,0.997104
137,0.997458,0.997104
138,0.997436,0.997104
139,0.997394,0.997104
140,0.997436,0.997104
141,0.997394,0.997021
142,0.997479,0.997104
143,0.9975,0.997104
144,0.997542,0.997187
145,0.997542,0.99727
146,0.9975,0.997187
147,0.9975,0.997187
148,0.9975,0.997187
149,0.997458,0.997187
150,0.997585,0.997187
151,0.997606,0.997187
152,0.997627,0.997187
153,0.997627,0.997187
154,0.997648,0.997187
155,0.997606,0.997187
156,0.997648,0.997187
157,0.997627,0.997187
158,0.997627,0.997187
