0,0.0,0.0
1,0.591205,0.580368
2,0.875784,0.874046
3,0.892866,0.894288
4,0.902376,0.903459
5,0.901173,0.901877
6,0.905211,0.906247
7,0.905887,0.906817
8,0.904463,0.906079
9,0.905159,0.906163
10,0.904888,0.906163
11,0.904609,0.906079
12,0.903399,0.90474
13,0.901999,0.903589
14,0.899613,0.900515
15,0.899584,0.900331
16,0.899533,0.900248
17,0.901306,0.902673
18,0.899207,0.900432
19,0.901125,0.902174
20,0.901634,0.903172
21,0.901547,0.903089
22,0.901521,0.903089
23,0.901414,0.902756
24,0.900877,0.901925
25,0.902394,0.904089
26,0.902424,0.904327
27,0.902767,0.904674
28,0.902374,0.903756
29,0.902566,0.904327
30,0.902718,0.904995
31,0.902717,0.904656
32,0.902986,0.90474
33,0.903187,0.905061
34,0.903337,0.90503
35,0.90351,0.905096
36,0.903186,0.90481
37,0.903263,0.904894
38,0.903529,0.905215
39,0.903292,0.905131
40,0.903245,0.905114
41,0.903603,0.905048
42,0.904,0.905135
43,0.904037,0.905452
44,0.904045,0.905518
45,0.904563,0.905552
46,0.904942,0.905236
47,0.905342,0.905358
48,0.905332,0.905473
49,0.906338,0.905813
50,0.906104,0.906296
51,0.905876,0.905945
52,0.905587,0.905608
53,0.905582,0.905841
54,0.906463,0.90623
55,0.907159,0.906569
56,0.907616,0.906838
57,0.90816,0.907591
58,0.90811,0.907591
59,0.908434,0.907842
60,0.908926,0.907975
61,0.908719,0.908042
62,0.908719,0.908025
63,0.908702,0.908008
64,0.908777,0.908108
65,0.908839,0.907975
66,0.908781,0.908059
67,0.908723,0.907992
68,0.909165,0.908259
69,0.909869,0.908493
70,0.90996,0.908493
71,0.910313,0.908759
72,0.910255,0.90866
73,0.910243,0.908942
74,0.910678,0.908428
75,0.910698,0.908428
76,0.91076,0.908594
77,0.910892,0.908759
78,0.910564,0.908975
79,0.910932,0.908826
80,0.911002,0.909074
81,0.910846,0.908975
82,0.911198,0.909356
83,0.911124,0.909058
84,0.911545,0.90924
85,0.911586,0.90924
86,0.911535,0.909124
87,0.911708,0.909438
88,0.911529,0.909322
89,0.911631,0.908859
90,0.911743,0.90886
91,0.911958,0.909025
92,0.911939,0.909157
93,0.912327,0.90985
94,0.912172,0.909388
95,0.912127,0.909091
96,0.912051,0.90886
97,0.912165,0.909306
98,0.912096,0.909223
99,0.912072,0.909322
100,0.912403,0.909867
101,0.912608,0.909982
102,0.912613,0.90957
103,0.91287,0.910163
104,0.912882,0.910345
105,0.91291,0.910708
106,0.913117,0.911037
107,0.91314,0.911234
108,0.913521,0.911431
109,0.913529,0.911613
110,0.913362,0.910823
111,0.91367,0.910986
112,0.913589,0.911037
113,0.913704,0.911333
114,0.913534,0.911119
115,0.913469,0.910889
116,0.913754,0.911119
117,0.91372,0.911218
